foundation_ein,foundation_name,foundation_state,match_score,match_probability,match_rank,same_state,original_score,adjusted_score,grant_type_match_pct,grant_type_grants,state_match_pct,adjusted_rank
832933129,CATALINA ISLAND FOUNDATION,CA,96.8,0.9683605588162508,139,True,96.8,68.4,0.0,0,100.0,146
951811238,Ontario Community Foundation,CA,96.8,0.9682373187626028,141,True,96.8,68.4,0.0,0,100.0,147
562545977,BK KEE FOUNDATION,CA,96.9,0.9687907687304168,137,True,96.9,68.4,0.0,0,76.19047619047619,148
352559691,PINPOINT FOUNDATION,CA,96.0,0.9604797977467182,161,True,96.0,68.3,0.22371364653243847,1,77.40492170022371,149
306275917,MARIE E CRUESS CHARITABLE TRUST,TX,96.7,0.9668154949908913,144,False,96.7,68.3,0.0,0,100.0,150
814427698,CARA GRACE FOUNDATION,NV,96.6,0.9655221535713387,148,False,96.6,68.3,0.0,0,54.54545454545454,151
813705089,MICHAEL & PAIGE DOUMANI FOUNDATION,CA,96.7,0.966608289709139,145,True,96.7,68.3,0.0,0,84.84848484848484,152
465129465,PRICE PHILANTHROPIES FOUNDATION,CA,95.7,0.956844362955624,171,True,95.7,68.2,0.24509803921568626,3,86.60130718954248,153
954019288,HAROLD R SWANTON AND WINIFRED SWANTON,WI,96.4,0.963966542389718,152,False,96.4,68.2,0.0,0,88.63636363636364,154
821511283,CARESTAR FOUNDATION,CA,96.5,0.9652150232754078,150,True,96.5,68.2,0.0,0,94.87179487179486,155
946700178,SATURNO VICTOR TUA,MO,96.5,0.9649492834363196,151,False,96.5,68.2,0.0,0,33.33333333333333,156
943269201,CLEO FOUNDATION,CA,96.3,0.9625222037662604,154,True,96.3,68.1,0.0,0,100.0,157
460803016,THE PLEDGE GROUP FOUNDATION INC,GA,96.2,0.9620440023215872,157,False,96.2,68.1,0.0,0,50.0,158
956029752,DR SEUSS FOUNDATION,CA,96.2,0.9622509429917996,155,True,96.2,68.1,0.0,0,95.41284403669725,159
844020796,RED STRING FOUNDATION,CA,96.3,0.96269157673201,153,True,96.3,68.1,0.0,0,80.35714285714286,160
956255900,KUEHN TRUMAN C TUA,NV,96.2,0.9621398008746134,156,False,96.2,68.1,0.0,0,92.85714285714286,161
942955164,MARGOES FOUNDATION,CA,96.0,0.9595715412672496,163,True,96.0,68.0,0.0,0,85.18518518518519,162
263542627,GIRLSMART LITERACY PROGRAM,CA,96.1,0.9607724398826488,160,True,96.1,68.0,0.0,0,75.0,163
330930701,THE PATRICK F CADIGAN FAMILY FOUNDATION,CA,95.9,0.9589840126427588,167,True,95.9,67.9,0.0,0,57.14285714285714,164
831589254,ANDERSON COMMUNITY PARTNERS,NV,95.9,0.9594836654305412,164,False,95.9,67.9,0.0,0,63.63636363636363,165
261173132,THE STEIN FAMILY FOUNDATION,CA,95.8,0.9577590416844256,169,True,95.8,67.9,0.0,0,73.82198952879581,166
956527634,STEWART LAURA MAY T U W,NJ,95.9,0.958529417492656,168,False,95.9,67.9,0.0,0,94.8051948051948,167
823797469,ROBERT AND JANICE SCOTT FOUNDATION,CA,95.5,0.9546365125928828,176,True,95.5,67.8,0.0,0,96.15384615384616,168
463106546,ANTIOCH COMMUNITY FOUNDATION,CA,95.6,0.9562812572178429,173,True,95.6,67.8,0.0,0,100.0,169
113729246,THE BENGIER FOUNDATION,CA,95.5,0.9554423639023404,175,True,95.5,67.8,0.0,0,86.27450980392157,170
872094183,Sweet Geeks Foundation,TX,95.7,0.9570851056009312,170,False,95.7,67.8,0.0,0,100.0,171
946093385,CRESCENT PORTER HALE FOUNDATION,CA,94.4,0.9438311734578212,200,True,94.4,67.8,0.411522633744856,1,95.06172839506173,172
466272983,THE HEARTHILL FAMILY FOUNDATION,CA,95.3,0.9533141126662728,178,True,95.3,67.6,0.0,0,77.68595041322314,173
823691559,BMJ Gregory Charitable Foundation,CA,95.2,0.9520422436079662,182,True,95.2,67.6,0.0,0,89.28571428571429,174
471013189,SEHAN KB FOUNDATION,CA,95.2,0.951687740623776,184,True,95.2,67.6,0.0,0,50.0,175
237049738,JPMORGAN CHASE FOUNDATION,NY,100.0,0.999998150477125,6,False,100.0,67.6,0.10864068031543259,58,8.732462959147359,176
311540383,WALTER J & BETTY C ZABLE FOUNDATION,CA,95.3,0.9532313649002292,179,True,95.3,67.6,0.0,0,96.92737430167597,177
770359427,ZZYZX FOUNDATION INC,CA,95.3,0.9527484174013872,180,True,95.3,67.6,0.0,0,66.66666666666666,178
261416819,The Hubbard Family Foundation Inc,CA,95.3,0.9534130898263148,177,True,95.3,67.6,0.0,0,100.0,179
464260360,PETER E SILLS FAMILY FOUNDATION,CA,95.0,0.9504171054701316,185,True,95.0,67.5,0.0,0,100.0,180
770391113,THE MARY OAKLEY FOUNDATION INC,CA,95.0,0.9504103952430866,186,True,95.0,67.5,0.0,0,84.21052631578947,181
131970360,SKY RANCH FOUNDATION INC,GA,95.0,0.9498419529495896,187,False,95.0,67.5,0.0,0,21.428571428571427,182
474087855,Barlow Family Foundation,CA,94.9,0.9485409634867276,191,True,94.9,67.4,0.0,0,88.70967741935483,183
951661675,PFAFFINGER FOUNDATION,CA,94.9,0.9494081019116026,188,True,94.9,67.4,0.0,0,100.0,184
810896035,THE JESSE TURNER FOUNDATION,CA,94.9,0.949042458418182,189,True,94.9,67.4,0.0,0,82.5,185
205990006,THE HEBELER FOUNDATION,CA,94.6,0.9455562909466764,194,True,94.6,67.3,0.0,0,57.89473684210527,186
854307164,THE LANIAKEA CHARITABLE FOUNDATION,WI,94.5,0.945237179003285,196,False,94.5,67.2,0.0,0,50.0,187
946095718,G W WILLIAMS FOUNDATION,CA,94.5,0.94472041939961,198,True,94.5,67.2,0.0,0,83.07692307692308,188
204754273,Danny Weinstein Youth Foundation,CA,94.5,0.9445731415464406,199,True,94.5,67.2,0.0,0,62.5,189
953625640,THE JUDY AND BERNARD BRISKIN FOUNDATION,CA,94.5,0.9454288657471142,195,True,94.5,67.2,0.0,0,89.65517241379311,190
136123529,AMERICAN EXPRESS FOUNDATION,NY,99.8,0.9984607852566328,25,False,99.8,62.7,0.009759588795992062,3,6.395783857640132,191
222621967,GE FOUNDATION,CT,96.8,0.9682846585347004,140,False,96.8,58.2,0.0,0,4.904849600982198,192
223769097,NSN Foundation Inc,NJ,100.0,1.0,2,False,100.0,50.0,0.0,0,0.0,193
471295073,ALFRED AND ISABEL BADER 2014 CHARITABLE TRUST,WI,100.0,0.999999999771286,4,False,100.0,50.0,0.0,0,0.0,194
411359579,US BANK FOUNDATION,WI,100.0,0.9999999999999528,3,False,100.0,50.0,0.0,0,0.0,195
346516721,FREEDOM FORGE CORP FOUNDATION KISH BANK,PA,99.9,0.9989869298801451,21,False,99.9,49.9,0.0,0,0.0,196
20657534,ANDRE & KATHERINE MERAGE FOUNDATION,CA,99.3,0.993372408686738,48,True,99.3,49.6,0.0,0,0.0,197
836582316,EBOR CHARITABLE TRUST,WY,99.3,0.992919423884087,52,False,99.3,49.6,0.0,0,0.0,198
133127947,BRISTOL-MYERS SQUIBB FOUNDATION INC,NJ,98.5,0.98497378077665,93,False,98.5,49.2,0.0,0,0.0,199
852700743,Ahimsa Foundation,CO,96.1,0.9613544075122936,159,False,96.1,48.0,0.0,0,0.0,200
